"export-world data (NetLogo 6.2.0)"
"Try1.nlogo"
"06/26/2021 18:23:37:447 +0800"

"RANDOM STATE"
"0 0 -1727483681 355 0.0 false 1165081020 -1345541446 -1594565384 1815101064 -1788916721 -572985241 -58250622 1835059640 -73632307 -1405247543 448386838 875821684 -1654732270 -860892282 -1365183182 660411472 -838618474 -2075864438 -2062324695 -989059976 -627983069 1903759842 -82114911 1531498169 1014697577 819124083 -1686860676 509226281 -1220665352 -406654190 -2018730898 -1984383734 -444694616 -658696151 1686601321 1918861155 -770541294 -1145041862 361095826 -1036820268 -1029353727 1858246577 -405128835 -1802072607 1159733908 1687715367 -1573239462 -228199780 1618633086 -282294543 678105865 -1946632971 308393206 -883998119 -1635389281 -1474751412 -1812416718 1300401015 -361386039 295867709 -56572698 1121102043 -1681901022 -892781459 -1850106468 464305665 -1249398423 -1122935359 -1665255087 -321629080 1864149431 1255484548 418578844 1901910641 897302284 -1988257466 -1098530699 -1026576905 -1836300655 -888285997 1034348054 -707784011 -1052305305 1299918653 925720600 515418898 387565403 527239488 -847950696 271518588 1081613934 1754963050 -1468433284 716075138 1286037882 -348642690 -206933264 2116949583 -1054445849 -1368857307 1786502512 -1485844197 -114774016 -1334893447 -1673143599 -2129322663 2019965981 1581946530 754447562 819960934 -1580943069 -1615728818 407871034 1148315599 1695127135 825876074 -676054309 -174580513 -1114154389 -512118400 2133004770 137030017 -920247816 14832976 -1040571989 545985191 808589534 -1712907808 959999423 1615411965 -190783550 1974655762 -2103326809 811944447 1321118814 1222333515 1080323405 3886329 226129855 -369592647 38613654 -2006075633 436831568 1408760833 -1015105134 -1429332809 -118600372 1767016247 -1141064346 1822950634 -1606710097 2111478093 1043696207 1280504022 -342674699 295649019 -1295920030 1896816772 -934418153 -1672794606 1659675256 1494140971 1585592438 2046044486 1128933387 16657574 -191584074 -2120758013 -167135811 1012749509 -1713757161 489412739 1181092283 1057396149 1064612332 -900785326 40256924 -1236484726 -499072508 -1424084856 -2036596673 -1823905921 -274901689 1290029366 -2039496040 667884908 -1952528184 2054843503 -2134223468 1026579228 728590664 452523379 -463268204 -722815950 1576049202 -1640666861 404944192 -1127589861 1209959351 -865557954 -824130192 512087301 -1277257395 -1758928095 -1054831656 -1794595579 -1630055101 -240446989 -1347756954 334956329 2101406020 -933874869 -660202095 -464984613 96840606 1341286995 -1662611840 470797929 -1691657791 494017547 504450014 1572246472 267757337 177874046 493510089 -1462555686 -2038090653 -1306414575 711722948 -1512047104 -796148211 -578466517 -1051048670 1289135543 925211278 -1953859350 1375500116 133550376 -1032038409 609309596 -1584382569 1486576517 -1862855662 -397341147 1629552024 679776138 -1028847586 209247445 703883667 -42248190 -1064721341 1888376334 228429518 1077482253 -2052823560 2146327604 2144503329 -67465541 634944775 -1743703535 -538026722 166802356 936954557 203218818 2024451641 818259193 1751153128 -1970012795 385228950 -2022427173 -749240365 -1194280980 1977833768 -1709706773 1820304464 874466237 595406780 -1925784499 -1707790583 -1059513755 296969532 -583122330 1242865854 26153010 -1639666666 -875900274 -1481297424 631408087 1044711729 -425220566 907233594 -1600901813 646278669 -1464702333 1612143983 -1203729382 1540116005 447137605 903899985 152916306 -2137367729 726259443 -1918171274 227990432 1814682816 830770606 2057003910 1046694589 -518985918 -1672646584 196318131 -497793662 -1482821343 -144584072 136812618 1024695095 -1776243735 1859657009 2458576 -251894190 -564663013 727648084 -1581835372 -760658543 2020087287 1819677388 -1142401747 55768259 -1901067162 1645643918 -1084724006 1976999593 14536306 446137749 -1812430847 -1831131710 -1834047573 -1372381713 50641536 -1426586461 -1820820998 -1172379045 -511817207 -876682514 -1210047236 1147301089 -1144180028 -588278632 1337503403 1370489769 -1282743529 -1311248274 166366017 1814170668 1869976589 -1073019150 679129420 -122160438 -101637484 -884464212 1250976238 -4023193 1372496017 765620288 2129889716 -752283152 -1204760579 1709752993 -1469323624 -2020107126 946929181 2031145430 866406459 1416382326 -273396292 433443280 -698483890 -1550308167 984854549 -1492689621 -1187261263 284363364 363961906 803330629 149249565 1667941911 -181820811 -292662850 -1894308144 -725195745 593915267 -892218659 2141856374 344427624 1790163181 624884406 -2099803670 -140702699 -523778805 -319262724 -1409157108 -768765437 1322937248 -111992466 -841330870 2134785551 1695364976 -244281936 -1168005903 651610617 853442762 483935826 590014940 1575076833 -718310320 404222894 1757805919 1911234286 -960347872 -1107691314 226591357 -1460348376 337948149 1067749431 1107584810 713499643 -742360465 150167754 1401719712 1270243964 -1272093474 1340787837 -1240504713 -1881418830 2108174018 1189146910 1171032904 1030064438 1973496122 -424172114 1955694493 -1877036963 498722452 -881638551 1966119720 -1184596160 1712297747 -51041507 466119000 -1097442554 -2069506171 339491653 751432911 1622375551 361656270 363452156 577251561 -2057536507 823161932 -1591343196 629886423 1744125582 760766479 582025631 224251770 11533711 1836604488 1825779965 423292768 1590141543 377145198 1255038308 2109980819 2065258747 282349823 1690005410 -406952885 -69267087 -1975245408 91061832 156823286 -1635776048 2061011380 2108703706 1948370067 16073850 -1109129801 -629998102 728645340 1787417149 1711368312 1051321570 2093302506 -1649874958 -1404186386 -1453856543 205654357 -1896168861 -1681226755 -1722170260 965295182 -1284080744 1700212253 -745400674 -1758662845 1668804917 -1113761781 1784388981 336063805 -1288165197 39140527 -475212041 -772686730 1899147087 595950427 -128637769 118453882 396939662 -37960038 1979549889 -1227989211 -431470622 -428293774 -1516857510 286252526 1074069364 -235445498 -655645793 -2085940389 2001275799 628487099 2112224809 -1069676985 291473775 51758568 -730339392 801637540 -900920570 1578097796 1042924502 1826947192 270370293 -160630777 2056623673 -1586247669 1711415505 -1147495623 350214749 1145935221 1947738391 -178681974 -1175773300 1124859183 -63532750 1246204137 -442769860 1947154989 -1832083064 -1865127218 324172196 2097971582 1853171358 -1977037054 1368462616 -630081318 -1991032479 -724232311 -373460378 -1085888500 1700536081 -455575783 1356340989 -1451323981 -744024957 -1593754629 538927279 -1285946072 -1512838525 670668326 801486205 -1492283756 -562243944 -1739897982 -244411698 -1404620680 -611178297 146966996 -505894101 2059660264 644101087 1789489221 -559007633 1270295205 1646021799 467675872 -2063296176 -1978637289 843111778 -795848372 1230243914 988455551 -1674950367 208118352 400320739 1643512002 -1683555479 -959697163 1013210671 283763658 1299522108 -1100169707 1761894205 -1328128012 -1368801821 -940801653 2125774712 1385881809 -771851458 -1187647523 1753560183 -1637325846 1566127875 -1509171794 -1603316428"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","number","show-energy?"
"-16","16","-16","16","0","nobody","1685","""NEITHER""","237","89","true"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","energy"
"76","105","286","-1.4687182648720651","-8.385492370386292","""default""","33","9.9","{all-turtles}","false","1","1","""up""","33"
"101","25","34","-2.205134335640232","-2.785180724687161","""default""","9","9.9","{all-turtles}","false","1","1","""up""","9"
"116","115","12","-11.838913122959875","14.840255977447569","""default""","20","9.9","{all-turtles}","false","1","1","""up""","20"
"133","125","333","-12.029748415458196","2.048297499780337","""default""","30","9.9","{all-turtles}","false","1","1","""up""","30"
"158","45","114","-2.107389326918404","-2.0885853230074423","""default""","11","9.9","{all-turtles}","false","1","1","""up""","11"
"218","85","73","0.35720031633112304","-16.447184485927284","""default""","3","9.9","{all-turtles}","false","1","1","""up""","3"
"300","75","85","8.209966216135596","7.09898340307319","""default""","17","9.9","{all-turtles}","false","1","1","""up""","17"
"339","25","314","13.122411573641735","-13.032686190413331","""default""","9","9.9","{all-turtles}","false","1","1","""up""","9"
"419","25","286","-16.168911847199123","-12.884644040230409","""default""","25","9.9","{all-turtles}","false","1","1","""up""","25"
"475","15","359","-12.566645184935497","-3.8261400357815605","""default""","54","9.9","{all-turtles}","false","1","1","""up""","4"
"581","105","291","-13.441303786390035","-12.55379177907955","""default""","10","9.9","{all-turtles}","false","1","1","""up""","10"
"588","65","304","-12.473056090519034","-0.29758215109487285","""default""","31","9.9","{all-turtles}","false","1","1","""up""","31"
"622","135","170","-4.813950797577299","13.858256025422675","""default""","9","9.9","{all-turtles}","false","1","1","""up""","9"
"631","65","36","1.1209239085625549","5.8679861714801795","""default""","42","9.9","{all-turtles}","false","1","1","""up""","42"
"704","75","79","6.884124194841708","13.841685633482557","""default""","23","9.9","{all-turtles}","false","1","1","""up""","23"
"713","55","152","8.903357797053763","5.312274078539508","""default""","5","9.9","{all-turtles}","false","1","1","""up""","5"
"728","95","72","7.2918769816116065","11.42388209876665","""default""","8","9.9","{all-turtles}","false","1","1","""up""","8"
"778","125","295","-11.564354564379016","1.2387641886057303","""default""","28","9.9","{all-turtles}","false","1","1","""up""","28"
"788","105","276","-12.742997655282837","14.562716730317295","""default""","29","9.9","{all-turtles}","false","1","1","""up""","29"
"794","135","321","3.5751763048420924","13.75379262296669","""default""","30","9.9","{all-turtles}","false","1","1","""up""","30"
"803","15","120","9.81294754985295","6.326801711976675","""default""","31","9.9","{all-turtles}","false","1","1","""up""","31"
"804","95","322","-0.7013261904386231","1.0940545044000958","""default""","31","9.9","{all-turtles}","false","1","1","""up""","31"
"810","135","12","9.389205175340868","8.477949946223038","""default""","22","9.9","{all-turtles}","false","1","1","""up""","22"
"825","115","244","-11.091917518662182","6.403287336781017","""default""","14","9.9","{all-turtles}","false","1","1","""up""","14"
"848","95","292","16.364750916376437","-6.8143206932955245","""default""","39","9.9","{all-turtles}","false","1","1","""up""","39"
"855","65","223","3.9673666292442986","14.458269795287343","""default""","40","9.9","{all-turtles}","false","1","1","""up""","40"
"910","15","220","-10.168472782390458","-5.650013270148895","""default""","39","9.9","{all-turtles}","false","1","1","""up""","39"
"911","115","331","8.780785076159654","15.2575746476905","""default""","10","9.9","{all-turtles}","false","1","1","""up""","10"
"919","45","186","4.5985164014465765","2.959084092441876","""default""","41","9.9","{all-turtles}","false","1","1","""up""","41"
"928","135","279","5.925601822887735","14.187243301747753","""default""","3","9.9","{all-turtles}","false","1","1","""up""","3"
"934","115","296","-7.031402922227485","-12.335900661839283","""default""","25","9.9","{all-turtles}","false","1","1","""up""","25"
"936","95","33","8.26400949726831","14.0723201091917","""default""","35","9.9","{all-turtles}","false","1","1","""up""","35"
"954","5","337","-10.678872551995665","13.046245937187287","""default""","28","9.9","{all-turtles}","false","1","1","""up""","28"
"959","45","184","-5.4934362912144685","-2.167525267822244","""default""","29","9.9","{all-turtles}","false","1","1","""up""","29"
"965","45","179","2.1547564078877484","14.665591785264242","""default""","29","9.9","{all-turtles}","false","1","1","""up""","29"
"982","115","106","-2.3092475314581793","-0.5294764948365973","""default""","32","9.9","{all-turtles}","false","1","1","""up""","32"
"984","95","11","10.373815656658145","15.99007750265068","""default""","23","9.9","{all-turtles}","false","1","1","""up""","23"
"986","105","144","-13.13421615093768","10.74321099258548","""default""","23","9.9","{all-turtles}","false","1","1","""up""","23"
"993","125","281","-5.117270120662993","-0.19354646409653722","""default""","34","9.9","{all-turtles}","false","1","1","""up""","34"
"1000","85","308","-12.141691016230647","2.375013200727355","""default""","5","9.9","{all-turtles}","false","1","1","""up""","5"
"1035","85","235","-13.63346649813903","5.157887453348672","""default""","11","9.9","{all-turtles}","false","1","1","""up""","11"
"1045","65","247","-3.3777447102555787","-15.51301607841218","""default""","22","9.9","{all-turtles}","false","1","1","""up""","22"
"1055","95","110","4.467875532054922","-5.417154119476171","""default""","3","9.9","{all-turtles}","false","1","1","""up""","3"
"1067","115","149","10.8422203448569","7.253577011461072","""default""","5","9.9","{all-turtles}","false","1","1","""up""","5"
"1070","35","39","-8.431484978220082","-11.13720414410738","""default""","35","9.9","{all-turtles}","false","1","1","""up""","35"
"1080","45","211","9.915245119971358","13.472523291554918","""default""","38","9.9","{all-turtles}","false","1","1","""up""","38"
"1083","75","163","-16.28664440735047","8.892004849125053","""default""","48","9.9","{all-turtles}","false","1","1","""up""","48"
"1085","135","342","-12.19708018895202","4.45838201317253","""default""","29","9.9","{all-turtles}","false","1","1","""up""","29"
"1097","75","294","-1.1176407003271218","11.005317525937793","""default""","10","9.9","{all-turtles}","false","1","1","""up""","10"
"1103","45","194","12.243228875853003","-0.3946729385277957","""default""","20","9.9","{all-turtles}","false","1","1","""up""","20"
"1110","95","139","3.684027967814035","-8.846133435804468","""default""","1","9.9","{all-turtles}","false","1","1","""up""","1"
"1111","115","95","-3.002345046169782","-13.628580233013393","""default""","31","9.9","{all-turtles}","false","1","1","""up""","31"
"1113","15","73","-5.945467069953432","2.624942014191765","""default""","11","9.9","{all-turtles}","false","1","1","""up""","11"
"1117","105","222","-2.199087455041069","-10.062728994171325","""default""","2","9.9","{all-turtles}","false","1","1","""up""","2"
"1118","95","252","16.250105638245017","-2.8791847120307006","""default""","12","9.9","{all-turtles}","false","1","1","""up""","12"
"1123","45","85","4.352908109891992","15.456760441898929","""default""","23","9.9","{all-turtles}","false","1","1","""up""","23"
"1131","95","139","9.09751819589127","7.786111073467517","""default""","45","9.9","{all-turtles}","false","1","1","""up""","45"
"1141","85","270","-1.2277415819524657","-8.558368125464785","""default""","36","9.9","{all-turtles}","false","1","1","""up""","36"
"1142","5","240","16.47363613112683","-6.768288933126204","""default""","26","9.9","{all-turtles}","false","1","1","""up""","26"
"1156","95","36","3.8035108736558936","-8.123522419037219","""default""","28","9.9","{all-turtles}","false","1","1","""up""","28"
